run_id,record_index,wall_clock_s
approach2_run2,1000,1779274649.810746
approach2_run2,2000,1779274649.895476
approach2_run2,3000,1779274649.976169
approach2_run2,4000,1779274650.061723
approach2_run2,5000,1779274650.069338
approach2_run2,6000,1779274650.153747
approach2_run2,7000,1779274650.235199
approach2_run2,8000,1779274650.321349
approach2_run2,9000,1779274650.326456
approach2_run2,10000,1779274650.486914
approach2_run2,11000,1779274650.497602
approach2_run2,12000,1779274650.582869
approach2_run2,13000,1779274650.660787
approach2_run2,14000,1779274650.746212
approach2_run2,15000,1779274650.755966
approach2_run2,16000,1779274650.842069
approach2_run2,17000,1779274650.923960
approach2_run2,18000,1779274651.009725
approach2_run2,19000,1779274651.013521
approach2_run2,20000,1779274651.099526
approach2_run2,21000,1779274651.183510
approach2_run2,22000,1779274651.269544
approach2_run2,23000,1779274651.355295
approach2_run2,24000,1779274651.356981
approach2_run2,25000,1779274651.443316
approach2_run2,26000,1779274651.529424
approach2_run2,27000,1779274651.614698
approach2_run2,28000,1779274651.616302
approach2_run2,29000,1779274651.702140
approach2_run2,30000,1779274651.787077
approach2_run2,31000,1779274651.872886
approach2_run2,32000,1779274651.874514
approach2_run2,33000,1779274651.960029
approach2_run2,34000,1779274652.045058
approach2_run2,35000,1779274652.130816
approach2_run2,36000,1779274652.171481
approach2_run2,37000,1779274652.288383
approach2_run2,38000,1779274652.303260
approach2_run2,39000,1779274652.388694
approach2_run2,40000,1779274652.471769
approach2_run2,41000,1779274652.558141
approach2_run2,42000,1779274652.561770
approach2_run2,43000,1779274652.646487
approach2_run2,44000,1779274652.731228
approach2_run2,45000,1779274652.816967
approach2_run2,46000,1779274652.902983
approach2_run2,47000,1779274652.904631
approach2_run2,48000,1779274652.990505
approach2_run2,49000,1779274653.076407
approach2_run2,50000,1779274653.161578
approach2_run2,51000,1779274653.163208
approach2_run2,52000,1779274653.248854
approach2_run2,53000,1779274653.333718
approach2_run2,54000,1779274653.419584
approach2_run2,55000,1779274653.421257
approach2_run2,56000,1779274653.507329
approach2_run2,57000,1779274653.592481
approach2_run2,58000,1779274653.677719
approach2_run2,59000,1779274653.715724
approach2_run2,60000,1779274653.801411
approach2_run2,61000,1779274653.850066
approach2_run2,62000,1779274653.935426
approach2_run2,63000,1779274654.015066
approach2_run2,64000,1779274654.100786
approach2_run2,65000,1779274654.146152
approach2_run2,66000,1779274654.231608
approach2_run2,67000,1779274654.274165
approach2_run2,68000,1779274654.360342
approach2_run2,69000,1779274654.446002
approach2_run2,70000,1779274654.489655
approach2_run2,71000,1779274654.535440
approach2_run2,72000,1779274654.621057
approach2_run2,73000,1779274654.707477
approach2_run2,74000,1779274654.747893
approach2_run2,75000,1779274654.833739
approach2_run2,76000,1779274654.880599
approach2_run2,77000,1779274654.966530
approach2_run2,78000,1779274655.005077
approach2_run2,79000,1779274655.090232
approach2_run2,80000,1779274655.174070
approach2_run2,81000,1779274655.224048
approach2_run2,82000,1779274655.291079
approach2_run2,83000,1779274655.376776
approach2_run2,84000,1779274655.434463
approach2_run2,85000,1779274655.520032
approach2_run2,86000,1779274655.558346
approach2_run2,87000,1779274655.645520
approach2_run2,88000,1779274655.692100
approach2_run2,89000,1779274655.777432
approach2_run2,90000,1779274655.862699
approach2_run2,91000,1779274655.904420
approach2_run2,92000,1779274655.990819
approach2_run2,93000,1779274656.035417
approach2_run2,94000,1779274656.120687
approach2_run2,95000,1779274656.164546
approach2_run2,96000,1779274656.250596
approach2_run2,97000,1779274656.292825
approach2_run2,98000,1779274656.377983
approach2_run2,99000,1779274656.425130
approach2_run2,100000,1779274656.511189
approach2_run2,101000,1779274656.550119
approach2_run2,102000,1779274656.599480
approach2_run2,103000,1779274656.717373
approach2_run2,104000,1779274656.771117
approach2_run2,105000,1779274656.835054
approach2_run2,106000,1779274656.921398
approach2_run2,107000,1779274656.943367
approach2_run2,108000,1779274657.028728
approach2_run2,109000,1779274657.102034
approach2_run2,110000,1779274657.188018
approach2_run2,111000,1779274657.200912
approach2_run2,112000,1779274657.286266
approach2_run2,113000,1779274657.371737
approach2_run2,114000,1779274657.447566
approach2_run2,115000,1779274657.533719
approach2_run2,116000,1779274657.544029
approach2_run2,117000,1779274657.665680
approach2_run2,118000,1779274657.708177
approach2_run2,119000,1779274657.794442
approach2_run2,120000,1779274657.837900
approach2_run2,121000,1779274657.923775
approach2_run2,122000,1779274657.968190
approach2_run2,123000,1779274658.055105
approach2_run2,124000,1779274658.096285
approach2_run2,125000,1779274658.145091
approach2_run2,126000,1779274658.228982
approach2_run2,127000,1779274658.314805
approach2_run2,128000,1779274658.353858
approach2_run2,129000,1779274658.439090
approach2_run2,130000,1779274658.521301
approach2_run2,131000,1779274658.611097
approach2_run2,132000,1779274658.637009
approach2_run2,133000,1779274658.723041
approach2_run2,134000,1779274658.782871
approach2_run2,135000,1779274658.868447
approach2_run2,136000,1779274658.954068
approach2_run2,137000,1779274658.989240
approach2_run2,138000,1779274659.075713
approach2_run2,139000,1779274659.126495
approach2_run2,140000,1779274659.211866
approach2_run2,141000,1779274659.251678
approach2_run2,142000,1779274659.337517
approach2_run2,143000,1779274659.384356
approach2_run2,144000,1779274659.469655
approach2_run2,145000,1779274659.511390
approach2_run2,146000,1779274659.597602
approach2_run2,147000,1779274659.642068
approach2_run2,148000,1779274659.692939
approach2_run2,149000,1779274659.770981
approach2_run2,150000,1779274659.857033
approach2_run2,151000,1779274659.899897
approach2_run2,152000,1779274659.987855
approach2_run2,153000,1779274660.064873
approach2_run2,154000,1779274660.151282
approach2_run2,155000,1779274660.157060
approach2_run2,156000,1779274660.242512
