run_id,record_index,wall_clock_s
approach2_run3,410000,1779289357.590657
approach2_run3,411000,1779289357.599286
approach2_run3,412000,1779289357.716554
approach2_run3,413000,1779289357.806022
approach2_run3,414000,1779289357.893654
approach2_run3,415000,1779289357.895452
approach2_run3,416000,1779289358.020837
approach2_run3,417000,1779289358.106355
approach2_run3,418000,1779289358.193874
approach2_run3,419000,1779289358.195825
approach2_run3,420000,1779289358.319680
approach2_run3,421000,1779289358.371643
approach2_run3,422000,1779289358.457739
approach2_run3,423000,1779289358.497441
approach2_run3,424000,1779289358.621473
approach2_run3,425000,1779289358.662420
approach2_run3,426000,1779289358.752473
approach2_run3,427000,1779289358.835400
approach2_run3,428000,1779289358.924484
approach2_run3,429000,1779289359.010744
approach2_run3,430000,1779289359.053330
approach2_run3,431000,1779289359.139604
approach2_run3,432000,1779289359.224614
approach2_run3,433000,1779289359.315858
approach2_run3,434000,1779289359.349020
approach2_run3,435000,1779289359.437013
approach2_run3,436000,1779289359.521869
approach2_run3,437000,1779289359.611557
approach2_run3,438000,1779289359.613667
approach2_run3,439000,1779289359.739720
approach2_run3,440000,1779289359.785458
approach2_run3,441000,1779289359.910764
approach2_run3,442000,1779289359.952954
approach2_run3,443000,1779289360.041572
approach2_run3,444000,1779289360.088584
approach2_run3,445000,1779289360.175084
approach2_run3,446000,1779289360.255603
approach2_run3,447000,1779289360.342357
approach2_run3,448000,1779289360.380067
approach2_run3,449000,1779289360.467918
approach2_run3,450000,1779289360.557846
approach2_run3,451000,1779289360.644490
approach2_run3,452000,1779289360.769654
approach2_run3,453000,1779289360.771625
approach2_run3,454000,1779289360.858225
approach2_run3,455000,1779289360.944236
approach2_run3,456000,1779289361.031927
approach2_run3,457000,1779289361.070446
approach2_run3,458000,1779289361.159851
approach2_run3,459000,1779289361.238201
approach2_run3,460000,1779289361.324472
approach2_run3,461000,1779289361.374210
approach2_run3,462000,1779289361.460574
approach2_run3,463000,1779289361.543269
approach2_run3,464000,1779289361.629402
approach2_run3,465000,1779289361.675739
approach2_run3,466000,1779289361.762226
approach2_run3,467000,1779289361.803484
approach2_run3,468000,1779289361.889667
approach2_run3,469000,1779289361.977159
approach2_run3,470000,1779289362.064304
approach2_run3,471000,1779289362.100576
approach2_run3,472000,1779289362.190213
approach2_run3,473000,1779289362.276880
approach2_run3,474000,1779289362.360489
approach2_run3,475000,1779289362.447583
approach2_run3,476000,1779289362.491295
approach2_run3,477000,1779289362.614454
approach2_run3,478000,1779289362.662780
approach2_run3,479000,1779289362.748961
approach2_run3,480000,1779289362.792998
approach2_run3,481000,1779289362.918077
approach2_run3,482000,1779289362.923664
approach2_run3,483000,1779289363.042845
approach2_run3,484000,1779289363.093812
approach2_run3,485000,1779289363.217220
approach2_run3,486000,1779289363.219132
approach2_run3,487000,1779289363.307437
approach2_run3,488000,1779289363.393729
approach2_run3,489000,1779289363.520537
approach2_run3,490000,1779289363.522357
approach2_run3,491000,1779289363.609621
approach2_run3,492000,1779289363.696473
approach2_run3,493000,1779289363.782468
approach2_run3,494000,1779289363.823296
approach2_run3,495000,1779289363.909766
approach2_run3,496000,1779289364.034654
approach2_run3,497000,1779289364.075827
approach2_run3,498000,1779289364.162174
approach2_run3,499000,1779289364.248652
approach2_run3,500000,1779289364.337550
approach2_run3,501000,1779289364.339428
approach2_run3,502000,1779289364.466238
approach2_run3,503000,1779289364.512651
approach2_run3,504000,1779289364.638825
approach2_run3,505000,1779289364.641557
approach2_run3,506000,1779289364.763857
approach2_run3,507000,1779289364.815030
approach2_run3,508000,1779289364.934342
approach2_run3,509000,1779289364.940426
approach2_run3,510000,1779289365.027457
approach2_run3,511000,1779289365.108504
approach2_run3,512000,1779289365.194672
approach2_run3,513000,1779289365.279737
approach2_run3,514000,1779289365.368828
approach2_run3,515000,1779289365.411535
approach2_run3,516000,1779289365.499335
approach2_run3,517000,1779289365.543399
approach2_run3,518000,1779289365.668812
approach2_run3,519000,1779289365.759132
approach2_run3,520000,1779289365.795022
approach2_run3,521000,1779289365.883435
approach2_run3,522000,1779289365.965319
approach2_run3,523000,1779289366.052885
approach2_run3,524000,1779289366.058112
approach2_run3,525000,1779289366.183705
approach2_run3,526000,1779289366.271839
approach2_run3,527000,1779289366.357912
approach2_run3,528000,1779289366.399457
approach2_run3,529000,1779289366.485696
approach2_run3,530000,1779289366.531545
approach2_run3,531000,1779289366.618772
approach2_run3,532000,1779289366.660361
approach2_run3,533000,1779289366.823193
approach2_run3,534000,1779289366.825515
approach2_run3,535000,1779289366.912483
approach2_run3,536000,1779289366.998226
approach2_run3,537000,1779289367.088988
approach2_run3,538000,1779289367.130478
approach2_run3,539000,1779289367.216402
approach2_run3,540000,1779289367.302721
approach2_run3,541000,1779289367.390306
approach2_run3,542000,1779289367.477230
approach2_run3,543000,1779289367.517565
approach2_run3,544000,1779289367.603585
approach2_run3,545000,1779289367.682722
approach2_run3,546000,1779289367.769124
approach2_run3,547000,1779289367.818927
approach2_run3,548000,1779289367.942834
approach2_run3,549000,1779289367.946357
approach2_run3,550000,1779289368.072443
approach2_run3,551000,1779289368.121611
approach2_run3,552000,1779289368.208185
approach2_run3,553000,1779289368.251898
approach2_run3,554000,1779289368.338286
approach2_run3,555000,1779289368.454660
approach2_run3,556000,1779289368.541380
approach2_run3,557000,1779289368.550980
approach2_run3,558000,1779289368.637119
approach2_run3,559000,1779289368.715380
approach2_run3,560000,1779289368.801302
approach2_run3,561000,1779289368.888796
approach2_run3,562000,1779289368.978056
approach2_run3,563000,1779289369.065746
approach2_run3,564000,1779289369.108799
approach2_run3,565000,1779289369.196087
approach2_run3,566000,1779289369.240647
approach2_run3,567000,1779289369.327275
approach2_run3,568000,1779289369.398373
approach2_run3,569000,1779289369.492661
approach2_run3,570000,1779289369.573449
approach2_run3,571000,1779289369.659443
approach2_run3,572000,1779289369.669451
approach2_run3,573000,1779289369.756635
approach2_run3,574000,1779289369.844171
approach2_run3,575000,1779289369.964077
approach2_run3,576000,1779289369.969387
approach2_run3,577000,1779289370.097322
approach2_run3,578000,1779289370.141375
approach2_run3,579000,1779289370.227187
approach2_run3,580000,1779289370.272514
approach2_run3,581000,1779289370.359611
approach2_run3,582000,1779289370.431542
approach2_run3,583000,1779289370.517523
approach2_run3,584000,1779289370.604627
approach2_run3,585000,1779289370.691201
approach2_run3,586000,1779289370.786191
approach2_run3,587000,1779289370.822619
approach2_run3,588000,1779289370.909371
approach2_run3,589000,1779289370.998633
approach2_run3,590000,1779289371.085073
approach2_run3,591000,1779289371.124235
approach2_run3,592000,1779289371.213124
approach2_run3,593000,1779289371.286853
approach2_run3,594000,1779289371.375563
approach2_run3,595000,1779289371.390000
approach2_run3,596000,1779289371.477096
approach2_run3,597000,1779289371.549603
approach2_run3,598000,1779289371.635953
approach2_run3,599000,1779289371.729314
approach2_run3,600000,1779289371.816202
approach2_run3,601000,1779289371.855446
approach2_run3,602000,1779289371.943485
approach2_run3,603000,1779289371.993612
approach2_run3,604000,1779289372.116818
approach2_run3,605000,1779289372.118653
approach2_run3,606000,1779289372.241932
approach2_run3,607000,1779289372.331305
approach2_run3,608000,1779289372.406787
approach2_run3,609000,1779289372.493672
approach2_run3,610000,1779289372.507344
approach2_run3,611000,1779289372.633181
approach2_run3,612000,1779289372.667867
approach2_run3,613000,1779289372.798026
approach2_run3,614000,1779289372.846635
approach2_run3,615000,1779289372.933681
approach2_run3,616000,1779289372.975744
approach2_run3,617000,1779289373.088187
approach2_run3,618000,1779289373.148739
approach2_run3,619000,1779289373.235218
approach2_run3,620000,1779289373.264531
approach2_run3,621000,1779289373.361008
approach2_run3,622000,1779289373.439979
approach2_run3,623000,1779289373.526143
approach2_run3,624000,1779289373.536274
approach2_run3,625000,1779289373.632812
