run_id,record_index,wall_clock_s
approach4_mm2_run3,1000,1779292162.158973
approach4_mm2_run3,2000,1779292162.160446
approach4_mm2_run3,3000,1779292162.171690
approach4_mm2_run3,4000,1779292162.173162
approach4_mm2_run3,5000,1779292162.174636
approach4_mm2_run3,6000,1779292162.203971
approach4_mm2_run3,7000,1779292162.205464
approach4_mm2_run3,8000,1779292162.214689
approach4_mm2_run3,9000,1779292162.216408
approach4_mm2_run3,10000,1779292162.219107
approach4_mm2_run3,11000,1779292162.220569
approach4_mm2_run3,12000,1779292162.222067
approach4_mm2_run3,13000,1779292162.224167
approach4_mm2_run3,14000,1779292162.225712
approach4_mm2_run3,15000,1779292162.227201
approach4_mm2_run3,16000,1779292162.228673
approach4_mm2_run3,17000,1779292162.232330
approach4_mm2_run3,18000,1779292162.233806
approach4_mm2_run3,19000,1779292162.235292
approach4_mm2_run3,20000,1779292162.319010
approach4_mm2_run3,21000,1779292162.320458
approach4_mm2_run3,22000,1779292162.321932
approach4_mm2_run3,23000,1779292162.323409
approach4_mm2_run3,24000,1779292162.763187
approach4_mm2_run3,25000,1779292162.764692
approach4_mm2_run3,26000,1779292162.766241
approach4_mm2_run3,27000,1779292162.771883
approach4_mm2_run3,28000,1779292162.773374
approach4_mm2_run3,29000,1779292162.776923
approach4_mm2_run3,30000,1779292162.778410
approach4_mm2_run3,31000,1779292162.779896
approach4_mm2_run3,32000,1779292162.781442
approach4_mm2_run3,33000,1779292162.782957
approach4_mm2_run3,34000,1779292162.784447
approach4_mm2_run3,35000,1779292162.785945
approach4_mm2_run3,36000,1779292162.787451
approach4_mm2_run3,37000,1779292162.788890
approach4_mm2_run3,38000,1779292162.790377
approach4_mm2_run3,39000,1779292162.791876
approach4_mm2_run3,40000,1779292162.794106
approach4_mm2_run3,41000,1779292162.795588
approach4_mm2_run3,42000,1779292162.797086
approach4_mm2_run3,43000,1779292162.798573
approach4_mm2_run3,44000,1779292162.800107
approach4_mm2_run3,45000,1779292162.801549
approach4_mm2_run3,46000,1779292162.803010
approach4_mm2_run3,47000,1779292162.804489
approach4_mm2_run3,48000,1779292162.930066
approach4_mm2_run3,49000,1779292162.931530
approach4_mm2_run3,50000,1779292162.933010
approach4_mm2_run3,51000,1779292162.934488
approach4_mm2_run3,52000,1779292162.937713
approach4_mm2_run3,53000,1779292162.939174
approach4_mm2_run3,54000,1779292162.940632
approach4_mm2_run3,55000,1779292162.942084
approach4_mm2_run3,56000,1779292162.945631
approach4_mm2_run3,57000,1779292162.947358
approach4_mm2_run3,58000,1779292162.949127
approach4_mm2_run3,59000,1779292162.950909
approach4_mm2_run3,60000,1779292162.952648
approach4_mm2_run3,61000,1779292162.954106
approach4_mm2_run3,62000,1779292162.955619
approach4_mm2_run3,63000,1779292162.983660
approach4_mm2_run3,64000,1779292163.149100
approach4_mm2_run3,65000,1779292163.150580
approach4_mm2_run3,66000,1779292163.163874
approach4_mm2_run3,67000,1779292163.165821
approach4_mm2_run3,68000,1779292163.167314
approach4_mm2_run3,69000,1779292163.169126
approach4_mm2_run3,70000,1779292163.170927
